55112da3760d403b50ba3ecf,LowesFoods_ShreddedCheeseMildCheddar,calories,110,fat,9,carbohydrate,2,fiber,0,protein,7
51c53e3497c3e6efadd5a5b7,Herrs_PotatoChipsFiremansBBQChicken,calories,270,fat,16,carbohydrate,30,fiber,1,protein,3
51c541e897c3e6efadd5c323,Reese_TroutGoldenSmokedFillets375Oz,calories,180,fat,12,carbohydrate,0,fiber,0,protein,20
51c3744797c3e69de4b0c580,RaisinBran_RaisinBran,calories,140,fat,1,carbohydrate,34,fiber,5,protein,3
555f35eead9689787a893bb8,MorningFreshFarms_FancyShreddedNaturalCheeseSharpCheddar,calories,80,fat,6,carbohydrate,1,fiber,0,protein,7
51c4011697c3e6dfa4df3b6f,AmericasChoice_RipePittedLargeOlives,calories,25,fat,2,carbohydrate,0,fiber,0,protein,0
51c366bc97c3e69de4b0548c,SafewayKitchens_ChickenKiev,calories,360,fat,21,carbohydrate,24,fiber,1,protein,20
51d2fd24cc9bff111580e826,Goya_EmpanadasBeef,calories,380,fat,12,carbohydrate,58,fiber,2,protein,11
51c3ef6d97c3e6de73cbbefb,HurricaneBay_SouthwesternMarinade,calories,47,fat,0,carbohydrate,12,fiber,0,protein,0
54072c14a67cfab13a61a59c,PopcornIndiana_AgedWhiteCheddarPopcorn,calories,150,fat,9,carbohydrate,14,fiber,2,protein,3
51c3e9ef97c3e6de73cb9a40,MidwestCountryFare_TomatoesWholePeeled,calories,25,fat,0,carbohydrate,5,fiber,1,protein,1
5538875b43a4145306cef38f,HeritageFarm_Bologna,calories,150,fat,13,carbohydrate,5,fiber,0,protein,4
54f49d09c33580d14fe972ce,HillCountryFare_HoneySweetCornBread,calories,130,fat,3,carbohydrate,23,fiber,0.5,protein,2
5485d6d0776d34ac74267064,Giant_CheddarCheeseTwiceBakedPotatoes,calories,190,fat,7,carbohydrate,27,fiber,2,protein,4
5539f5cbcdbef3312fd5c462,Spartan_ShreddedMozzarellaCheese,calories,90,fat,6,carbohydrate,1,fiber,0,protein,7
51d37974cc9bff5553aa9b74,Detour_EnergyBarChocolatePeanutButter,calories,210,fat,7,carbohydrate,25,fiber,4,protein,12
51d2fb56cc9bff111580dbe0,JuicyJuice_100JuiceApple,calories,110,fat,0,carbohydrate,28,fiber,0,protein,0
5330427213fd415e0889de16,Welchs_FrozenSmoothieKitBlueberryCherryBlend,calories,80,fat,1,carbohydrate,16,fiber,2,protein,2
51c3c01897c3e6d8d3b48c65,FairOaksFarms_MilkFatFree,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
54aa9fbe65bba1945977551c,GhirardelliChocolate_DarkMeltingWafers,calories,220,fat,15,carbohydrate,23,fiber,2,protein,2
51c3edfa97c3e6de73cbb58a,BumbleBee_RedSalmonWildAlaskaSockeye,calories,110,fat,7,carbohydrate,0,fiber,0,protein,13
54f5b660ba1c053b3fa802bd,GoldEmblem_LuxuryWafers,calories,130,fat,4.5,carbohydrate,22,fiber,1,protein,1
51c401cc97c3e6dfa4df4099,Borden_PunchPineappleBanana,calories,130,fat,0,carbohydrate,32,fiber,0,protein,0
51c5435b97c3e6efadd5ce99,Hormel_FranksWranglersCoarseGroundCheeseSmoked,calories,170,fat,15,carbohydrate,1,fiber,0,protein,7
54f52a118001e26807e3e59f,MeijerOrganics_ExtraVirginOliveOil,calories,120,fat,14,carbohydrate,0,fiber,0,protein,0
51c4058897c3e6dfa4df5ba6,TruittBrothers_GarbanzoBeans,calories,120,fat,2,carbohydrate,21,fiber,6,protein,7
5596d1f1693d7e7a0196f266,Monster_EnergyDrinkAbsolutelyZero,calories,0,fat,0,carbohydrate,2,fiber,0,protein,0
51d2f8f0cc9bff111580cbdb,PepperidgeFarm_CookieCollectionHolidayHomestyle,calories,160,fat,7,carbohydrate,22,fiber,1,protein,2
5480732080f3a5212a291427,Rozzana_OrganicButternutSquashRavioli,calories,210,fat,2.5,carbohydrate,38,fiber,2,protein,8
51d2f996cc9bff111580d05c,Dove_MilkChocolateSmoothwithCaramel,calories,200,fat,11,carbohydrate,24,fiber,1,protein,2
552a3a23b23e3c5b173089d5,RomanBrand_RicottaLasagna,calories,300,fat,12,carbohydrate,32,fiber,3,protein,15
51c5405897c3e6efadd5b6c9,SensationalSides_BakedScallopedPotatoesSensationalSides,calories,210,fat,12,carbohydrate,20,fiber,2,protein,6
51c3d32d97c3e6d8d3b52305,Ronzoni_Linguine17,calories,210,fat,1,carbohydrate,42,fiber,2,protein,7
51c3b78897c3e6d8d3b44b41,RomaBakery_HoneyWheatNuggetBread,calories,150,fat,2,carbohydrate,29,fiber,2,protein,5
55578545507a5ec8205bd6bd,Unknown_HazelnutButterBlendChocolate,calories,180,fat,15,carbohydrate,12,fiber,3,protein,4
51c3649197c3e69de4b044d0,CapeCod_PopcornPremiumWhiteCheddarfCheese,calories,170,fat,12,carbohydrate,13,fiber,2,protein,4
51c549c597c3e6efadd600b1,HomeDairies_CoffeeCreamerCinnamonVanillaLactoseFree,calories,30,fat,1,carbohydrate,5,fiber,0,protein,0
55097d0bb175cd8a2b5c7a1e,MarketPantry_PruneJuice,calories,180,fat,0,carbohydrate,42,fiber,2,protein,1
51c4025597c3e6dfa4df44ca,Hostess_DingDongs,calories,360,fat,19,carbohydrate,47,fiber,1,protein,2
545ce6c690529ba36e4e1e1e,HighLiner_BasilPestoCod,calories,180,fat,6,carbohydrate,1,fiber,0,protein,28
55089be82f9eb842373be0d5,DellAlpe_MuffulettaOliveSaladItalianStyle,calories,37,fat,14,carbohydrate,0.5,fiber,0,protein,0
51c35ecb97c3e69de4b0185c,Trident_GumSugarFreeCoolRush,calories,5,fat,0,carbohydrate,2,fiber,0,protein,0
51c3d85897c3e6d8d3b54d66,HerbOx_BouillonCubesChickenFlavor,calories,5,fat,0,carbohydrate,0,fiber,0,protein,0
553bd4071c0097d62ef82121,KelloggsEggo_WafflesWholeGrain,calories,140,fat,2.5,carbohydrate,27,fiber,3,protein,5
51c54ca197c3e6efadd617e7,Sunbeam_BreadSmall,calories,110,fat,1,carbohydrate,23,fiber,1,protein,4
51c3f93c97c3e6dfa4df017c,Wegmans_PierogiesSpinachFetaCheeseClubPack,calories,310,fat,7,carbohydrate,54,fiber,3,protein,8
546a09712bc0b27b2a676b28,ButterBraid_BraidedPastryStrawberryCreamCheese,calories,160,fat,5,carbohydrate,25,fiber,0.5,protein,3
51d37f01cc9bff5553aaa960,Kevita_SparklingProbioticDrinkCoconut,calories,5,fat,0,carbohydrate,1,fiber,0,protein,0
51c54a1897c3e6efadd60358,DeLaRosa_PopJumboCherryWithBubbleGumFilling,calories,140,fat,0,carbohydrate,34,fiber,0,protein,0
54e753361000031d5225bd9a,Deans_TruMooChocolateLowfatMilk,calories,140,fat,2.5,carbohydrate,20,fiber,0,protein,8
51d3000dcc9bff111580fb4b,Thomas_MiniBagelsPlain,calories,120,fat,1,carbohydrate,24,fiber,0.5,protein,4
54e148396145ef8f0385ac53,EssentialEveryday_CreamCheeseSpreadGreekNonfatYogurtGreek,calories,60,fat,4,carbohydrate,4,fiber,0.5,protein,4
51c3f19597c3e6de73cbce73,HorizonOrganic_OrganicYogurtWholeMilkVanilla,calories,220,fat,6,carbohydrate,32,fiber,1,protein,8
5522a599b4e7ef126780ab91,365EverydayValue_FatFreeMilkVitaminAD,calories,90,fat,0,carbohydrate,13,fiber,0,protein,8
51c5476197c3e6efadd5ee51,BossaNova_JuiceSuperfruitAcerolaWMango,calories,110,fat,0,carbohydrate,27,fiber,1,protein,0
550b77390c86b75d4312d5cf,Tops_LightCream,calories,25,fat,2.5,carbohydrate,1,fiber,0,protein,0
51d37e1acc9bff5553aaa73d,ProBar_BarKokaMoka,calories,360,fat,18,carbohydrate,46,fiber,6,protein,9
54da12e8fe0469812a1a0a02,Butchs_PizzaWhiteGarlic,calories,300,fat,19,carbohydrate,20,fiber,0.5,protein,14
51d2fb1fcc9bff111580da4e,7Up_Soda,calories,140,fat,0,carbohydrate,39,fiber,0,protein,0
5505c0efd7f7f1a6470ad5de,Appetitos_SpicyPicklesinPretzelCoating,calories,210,fat,13,carbohydrate,22,fiber,2,protein,2
551c0e1464a32c8a2d3a1065,SproutFarmersMarket_OrganicYellowClingSlicedPeaches,calories,50,fat,0,carbohydrate,12,fiber,0,protein,0
51c36da097c3e69de4b08c40,OhBoyOberto_BeefJerkyTeriyaki,calories,130,fat,1,carbohydrate,12,fiber,0,protein,19
51c3cc3097c3e6d8d3b4e90e,Hansens_SmoothieTropicalPassion,calories,120,fat,0,carbohydrate,29,fiber,0,protein,0
51c3cc3d97c3e6d8d3b4e97a,jamminNectars_RazzAde,calories,89,fat,0,carbohydrate,21,fiber,1,protein,1
55f0808f5a06cff62e0d8b80,HyVee_SimmerSauceButterChicken,calories,140,fat,9,carbohydrate,13,fiber,2,protein,2
55918e2703a3191618fae46f,RainbowAcresNaturalFood_PeanutButterPowder,calories,45,fat,1.5,carbohydrate,5,fiber,2,protein,5
51d37e59cc9bff5553aaa824,WeightWatchers_DoubleChocolateMuffin,calories,160,fat,3,carbohydrate,35,fiber,6,protein,3
54a2c47f33ef904844b30836,SunMaid_TrailMixPremiumCookies,calories,120,fat,6,carbohydrate,16,fiber,0.5,protein,2
51d379f3cc9bff5553aa9ca2,NaturesOwn_OatmealToastersCranberryOrange,calories,160,fat,1,carbohydrate,35,fiber,4,protein,5
54ede9b4b682a26b696e390a,Vigo_AuthenticRedBeansRice,calories,190,fat,1,carbohydrate,40,fiber,4,protein,7
55089beb2f9eb842373be0d6,RiceDream_EnrichieVanille,calories,140,fat,2.5,carbohydrate,29,fiber,0,protein,0.4
5568fd167ba1bdd7399a1b6a,Welchs_FruitnYogurtSnacksBlueberry,calories,100,fat,2,carbohydrate,22,fiber,0,protein,0.5
55ccc836a4eaf49a73233c0f,Eilliens_AssortedLollies,calories,30,fat,0,carbohydrate,7,fiber,0,protein,0
51c38fe897c3e6d3ebc5c430,EagleBrand_MilkSweetenedCondensedLowFat,calories,120,fat,1,carbohydrate,24,fiber,0,protein,3
54ef3b62e620eb092cdbb7e0,OldOakFarms_MichiganRussetPotatoes,calories,110,fat,0,carbohydrate,26,fiber,2,protein,3
548f0bdfe1928e5266156723,MMMeatShops_StuffedHamandSwissChickenBurgers,calories,290,fat,17,carbohydrate,1,fiber,1,protein,33
51d2f9c8cc9bff111580d1c6,NewYorkStyle_BagelCrispsRoastedGarlic,calories,120,fat,4.5,carbohydrate,18,fiber,1,protein,3
51c3728097c3e69de4b0b68b,FoodClub_FruitSaladTropical,calories,70,fat,0,carbohydrate,17,fiber,1,protein,0
54efffe5f835ee19626db8cb,Martins_1LowfatMilk,calories,100,fat,2.5,carbohydrate,11,fiber,0,protein,8
51c3c75c97c3e6d8d3b4c40e,PastaFactory_TriColorCheeseTortellini,calories,260,fat,6,carbohydrate,41,fiber,0,protein,11
51c3f6d297c3e6de73cbeb3c,MarieCallendersGrocery_BlackberryCobbler,calories,330,fat,19,carbohydrate,39,fiber,3,protein,3
559ff010a54279862af8abe7,Pompeian_InfusedBalsamicVinegar,calories,10,fat,0,carbohydrate,3,fiber,0,protein,0
51c3ee0497c3e6de73cbb5cd,CrownPrince_ShrimpBroken,calories,60,fat,0,carbohydrate,0,fiber,0,protein,13
561b02c51657bb352c688bb9,ChexMix_TrailMixChocolateCaramel,calories,150,fat,10,carbohydrate,12,fiber,1,protein,4
53a2fae6ef83cc7d1c432b55,365EverydayValue_FetaCheese,calories,60,fat,4,carbohydrate,1,fiber,0,protein,5
51c3f5c497c3e6de73cbe9ed,McCormick_MesquiteMarinade,calories,10,fat,0,carbohydrate,2,fiber,0,protein,0
55ba1a6723f18b7e4898de51,Lucerne_SourCreamLight,calories,35,fat,2,carbohydrate,3,fiber,0,protein,1
5557bd56f6274ff415e6130c,HKAnderson_PretzelThinsGarlicParmesan,calories,120,fat,2.5,carbohydrate,21,fiber,1,protein,3
51c3c94a97c3e6d8d3b4d151,MarketPantry_FruitFlavoredSnacksMixedFruit,calories,80,fat,0,carbohydrate,19,fiber,0,protein,1
54fb6d3b0fa179a75619f8e9,Cavendish_PotatoPatties,calories,130,fat,8,carbohydrate,17,fiber,1,protein,1
51c540d597c3e6efadd5ba77,StoneMountain_ChiliBeans,calories,90,fat,0,carbohydrate,19,fiber,5,protein,3
557ae8e87ba850e50f3d2cc8,FoodShouldTasteGood_BrownRiceCrackersPeppercornBlend,calories,130,fat,3.5,carbohydrate,21,fiber,1,protein,2
51c3d8b297c3e6d8d3b55071,GreatValue_SoupCondensedVegetarianVegetable,calories,90,fat,0,carbohydrate,19,fiber,2,protein,2
55deeb3d37ebf06938afd21c,WindmillFarmsGrainGarden_RedRaspberryJam,calories,50,fat,0,carbohydrate,13,fiber,0,protein,0
51c3f8fc97c3e6dfa4deff9a,MrsBudds_WhiteMeatChickenPiewithBroccoliCarrotsandPearlOnions,calories,310,fat,16,carbohydrate,30,fiber,2,protein,12
51d2fbbecc9bff111580de97,ElMexicano_BeansPinto,calories,60,fat,0,carbohydrate,22,fiber,14,protein,7
51c401df97c3e6dfa4df412b,HighCountryKombucha_KombuchaElderberryHibiscus,calories,15,fat,0,carbohydrate,3,fiber,0,protein,0
5512efbfb4cb348022279e82,Trident_LayersSugarFreeGumJellyBean,calories,2.5,fat,0,carbohydrate,2,fiber,0,protein,0
5541df0bf796046c4f223b8e,GreatValue_BeefBurgers,calories,290,fat,23,carbohydrate,0,fiber,0,protein,19
51c3d66797c3e6d8d3b53ce2,EatSmart_KettlePopsLightCaramelGlazePrePriced,calories,110,fat,1,carbohydrate,26,fiber,1,protein,0
51c3ce6f97c3e6d8d3b4fb29,Mateos_GourmetSalsaVerdeMedium,calories,10,fat,0,carbohydrate,2,fiber,1,protein,0
55578538f6274ff415e61103,DivineOrganics_SunDriedWhiteMulberries,calories,91,fat,0,carbohydrate,21,fiber,3,protein,3
51c3d56997c3e6d8d3b53524,Hannaford_OrangeJuice,calories,110,fat,0,carbohydrate,27,fiber,0,protein,1
54fcf6b435367ad15414c8f8,ParentsChoice_SqueezableFruitAppleCherryPear,calories,100,fat,0,carbohydrate,22,fiber,2,protein,0.5
51c3640397c3e69de4b04066,VandeKamps_CrispyHalibutFilletsGoldenBattered,calories,240,fat,12,carbohydrate,22,fiber,0,protein,11
55dcb7f72583292d434c020e,Unknown_BagelsMultigrain,calories,290,fat,3,carbohydrate,57,fiber,4,protein,11
51c3d27397c3e6d8d3b51cc9,SB_SaucewithVegetablesGoldenCurryHot,calories,240,fat,15,carbohydrate,25,fiber,3,protein,3
555108a67ce194cc23122f52,Giant_FrenchArtisanRolls,calories,140,fat,0,carbohydrate,28,fiber,1,protein,4
55e1718e4c1e6b860776fd18,CaliWater_CactusWaterwithPricklyPear,calories,35,fat,0,carbohydrate,9,fiber,0,protein,0
51d37a47cc9bff5553aa9e43,Rockstar_EnergyDrink,calories,10,fat,0,carbohydrate,0,fiber,0,protein,0
51c36dcf97c3e69de4b08dab,Oberto_PorkJerkyBBQSeasoned,calories,80,fat,1,carbohydrate,8,fiber,0,protein,10
5516575b9c025e0c661edc31,Frys_Milk2ReducedFat,calories,120,fat,5,carbohydrate,12,fiber,0,protein,8
5505dcc077b7c8f122a48282,WholesomeGoodness_TuxedoSnackMix,calories,185,fat,11,carbohydrate,17,fiber,3,protein,5
546a0936eda64c0d62056475,Optimum_100WheyProtein,calories,120,fat,1.5,carbohydrate,3,fiber,0,protein,24
551b11461728185b403f4f59,PressedJuicery_JuiceBeverageAppleLemonGingerCayennePepper,calories,110,fat,0,carbohydrate,27,fiber,2,protein,1
55d85136fa82eaa458347291,Raleys_MiniLemonBundtCake,calories,210,fat,9,carbohydrate,28,fiber,0,protein,4
54e20d1ef66ebbec41282f00,Nice_CashewsHalvesPiecesRoasted,calories,190,fat,14,carbohydrate,9,fiber,0.5,protein,5
51c3644497c3e69de4b0425d,LaMexicanaGrocery_SalsaOriginalGourmetMild,calories,10,fat,0,carbohydrate,0,fiber,0,protein,0
51c3cf0f97c3e6d8d3b50070,CarbBoom_EnergyGelBananaPeach,calories,110,fat,0,carbohydrate,27,fiber,0,protein,0
51d2ff95cc9bff111580f85b,Eggo_PancakesChocolateChip,calories,270,fat,9,carbohydrate,42,fiber,1,protein,6
52cd677b9d9d726f6c00106e,PrivateSelection_ShortbreadTartletShells,calories,120,fat,6,carbohydrate,15,fiber,0,protein,2
55e6630de32eb37f7ac4b265,LaDuena_MedallonesPoblanos,calories,370,fat,22,carbohydrate,32,fiber,2.5,protein,4
551a3052abb7a227746ecc6a,MarketPantry_100PureSqueezedOrangeJuice,calories,110,fat,0,carbohydrate,27,fiber,0,protein,2
51c5476497c3e6efadd5ee62,Marketside_DressingSesameGingerDressingAllNatural,calories,100,fat,8,carbohydrate,7,fiber,0,protein,0
51c3641297c3e69de4b040d6,GreenGiant_SteamersBasilVegetableMedley,calories,45,fat,0.5,carbohydrate,10,fiber,2,protein,2
54efe40ac61cb7fa6ed61da5,TasteofInspirations_NonfatGreekYogurtClassicCherryFruitontheBottom,calories,120,fat,0,carbohydrate,20,fiber,0.5,protein,12
51c3727597c3e69de4b0b62e,FoodClub_Ziti,calories,200,fat,1,carbohydrate,41,fiber,2,protein,7
53fde028852aa5123bb6dcd0,Goodbites_RawChocolateTruffle,calories,200,fat,10,carbohydrate,20,fiber,7,protein,8
5524f4aac8c4d9232bc36b37,RudysFarm_SausageBiscuits,calories,280,fat,19,carbohydrate,21,fiber,1,protein,7
5522c29a1b191740659ac725,Popcornopolis_PopcornAlmondCaramel,calories,140,fat,7,carbohydrate,19,fiber,0.5,protein,0.5
51c3668e97c3e69de4b05340,TheDeliCounter_TurkeyBreastOvenRoastedShavedwithBroth,calories,50,fat,0,carbohydrate,1,fiber,0,protein,10
51c37afc97c3e6d272824755,ShopRite_PorkRollMildHickorySmokedSlices,calories,130,fat,11,carbohydrate,1,fiber,0,protein,6
51c3ebcb97c3e6de73cba64e,BreadduJour_ItalianRolls,calories,90,fat,0,carbohydrate,16,fiber,0,protein,3
55853b3df448376823bbedfb,Deans_MintChocolateChipIceCream,calories,150,fat,9,carbohydrate,17,fiber,0,protein,2
5557864ef22407741e5efa53,CasaCardenas_AssortedGelatin,calories,25,fat,0,carbohydrate,5,fiber,0,protein,1
54f956d311a47717226b63fc,MyEssentials_ChunkLightTuna,calories,50,fat,0.5,carbohydrate,0,fiber,0,protein,13
51d37629cc9bff5553aa9292,Chobani_YogurtGreekLowFatVeryBerry,calories,100,fat,1,carbohydrate,13,fiber,0,protein,8
54e2998b15111ec8709e7d72,SchwansButchersCut_USDAChoiceTopSirloinSteak,calories,360,fat,23,carbohydrate,0,fiber,0,protein,36
51c3c9fd97c3e6d8d3b4d6f0,Edys_IceCreamPeanutButterwithPeanutButterCookiePieces,calories,130,fat,6,carbohydrate,15,fiber,1,protein,4
55a8db384c9567744848e3cf,Nice_ChickenWingsSrirachaGlazed,calories,170,fat,10,carbohydrate,5,fiber,0,protein,14
51c373f897c3e69de4b0c327,PotatoFinger_PotatoChipsLightlySalted,calories,150,fat,9,carbohydrate,16,fiber,0,protein,2
558817ee959361a7172204fd,Tofurky_MeatlessKielbasaMeatFree,calories,240,fat,12,carbohydrate,8,fiber,1,protein,26
51c3ec3497c3e6de73cba8ff,NaturesOwn_SandwichRounds100WholeGrain,calories,100,fat,1,carbohydrate,20,fiber,5,protein,5
558c7c3ff3824e0f4cc1f799,Campbells_SkilletSaucesSesameChicken,calories,40,fat,0,carbohydrate,9,fiber,0,protein,1
51c3c13897c3e6d8d3b495af,Giant_CottageCheeseSmallCurd1MilkfatLowfatNoSaltAdded,calories,85,fat,1,carbohydrate,5,fiber,0,protein,13
51c3b98b97c3e6d8d3b45a71,Wegmans_SwissCrepesAssorted,calories,160,fat,9,carbohydrate,19,fiber,0,protein,2
54ffb608a01741104ab54be9,PrivateSelection_SwissBarMilkChocolatewithGroundHazelnuts,calories,220,fat,14,carbohydrate,21,fiber,0.5,protein,3
553c5fc5a5f3288d0dd132c6,BrewPubPizza_LotzzaMotzzaSausagePepperoniPizza,calories,400,fat,22,carbohydrate,29,fiber,2,protein,23
5464c713a9ffad0169a89b20,Hanover_BakedBeans,calories,130,fat,0,carbohydrate,25,fiber,6,protein,6
51c3ea5e97c3e6de73cb9b8a,BeechNut_ApplesBananasStage2,calories,60,fat,0,carbohydrate,0,fiber,0,protein,0
51c3eff197c3e6de73cbc2d5,ColoraCookie_HandDecoratedMLBCookiesBostonRedSox,calories,220,fat,8,carbohydrate,34,fiber,0,protein,2
51c3f2ba97c3e6de73cbd6a1,Farmland_NaturallyHickorySmokedClassicCutBacon,calories,80,fat,7,carbohydrate,0,fiber,0,protein,4
558d9556c375fbae0f93c927,Hannaford_BuffaloStyleChickenStrips,calories,200,fat,11,carbohydrate,11,fiber,0,protein,13
51c3741f97c3e69de4b0c43b,Hormel_ChickenWhiteDarkInWater,calories,70,fat,3,carbohydrate,0,fiber,0,protein,10
551cefb9c66514eb0b4a41fb,McCutcheons_AppleButter,calories,30,fat,0,carbohydrate,8,fiber,0,protein,0
55d4248431e6210b0a31530b,GoodSense_DriedCherriesGlazedWalnuts,calories,140,fat,8,carbohydrate,16,fiber,2,protein,2
552e4aaab9cfee870d27bbd7,Sanders_DarkChocolateAlmonds,calories,210,fat,16,carbohydrate,19,fiber,4,protein,4
5531b2a1a168e8d670d0f8d4,GoodSense_BestFiberPowderFiberSupplement,calories,15,fat,0,carbohydrate,4,fiber,3,protein,0
51c3d1bb97c3e6d8d3b516dc,RedIsland_OliveOilExtraVirginColdPressedBreadSalads,calories,130,fat,14,carbohydrate,0,fiber,0,protein,0
551cef1cb2bfc1d23ea5e3bd,Libbys_CornWholeKernelSweet,calories,60,fat,1.5,carbohydrate,9,fiber,2,protein,2
54e61dca1a6a53800e603efa,CaveMan_ChickenJerky,calories,60,fat,1.5,carbohydrate,2,fiber,0,protein,12
51d2f830cc9bff111580c6bb,CaliforniaPizzaKitchenGrocery_PizzaCrispyThinCrustHawaiianRecipe,calories,350,fat,12,carbohydrate,43,fiber,2,protein,18
51c37bca97c3e6d272824d94,Meijer_CottageCheeseLargeCurd4MilkfatMin,calories,110,fat,5,carbohydrate,4,fiber,0,protein,13
51c3efe397c3e6de73cbc26b,CafeCremes_CappuccinoSandwichCookies,calories,160,fat,8,carbohydrate,22,fiber,0,protein,1
55809f55f68876652aad365d,Usana_NutrimealNutritiousMealReplacementShakeFrenchVanilla,calories,240,fat,7,carbohydrate,35,fiber,8,protein,15
54fdbc040ff3284f1acc5199,MuMuMuesli_CerealFlaxSeedsDatesAlmondsRaisinsCranberriesCoconut,calories,210,fat,6,carbohydrate,34,fiber,8,protein,7
546a0899eda64c0d62056428,SimplyToGo_CheeseGrapesSnack,calories,270,fat,19,carbohydrate,11,fiber,0,protein,15
5550ec994619d01249e45b36,Montchevre_GoatMilkFetaCrumbled,calories,70,fat,6,carbohydrate,1,fiber,0,protein,4
51c5478b97c3e6efadd5ef66,DeBoles_PastaOrganicSpaghettiMadeWJerusalemArtichokeFlour8Oz,calories,210,fat,1,carbohydrate,43,fiber,1,protein,7
51d2fdb0cc9bff111580ebd8,JellO_ReducedCaloriePuddingPieFillingChocolate,calories,30,fat,0,carbohydrate,7,fiber,0.5,protein,0.5
5527cf5a15e511601d31f51d,StaterBros_WheatRolls,calories,70,fat,1,carbohydrate,13,fiber,1,protein,2
54fe2c2a4e9d7e6f76e3f56a,ButterBraid_BraidedPastryCherry,calories,150,fat,4.5,carbohydrate,25,fiber,0.5,protein,3
51c3ba4c97c3e6d8d3b4606c,SnakClub_CandyAssortedFruitSnackSize,calories,60,fat,0,carbohydrate,15,fiber,0,protein,0
51c3bd1b97c3e6d8d3b47491,LeaPerrins_MarinadeinABagCrackedPeppercorn,calories,15,fat,0,carbohydrate,4,fiber,0,protein,0
51c3d1d097c3e6d8d3b51794,Shaws_CookingSprayVegetableOil,calories,0,fat,0,carbohydrate,0,fiber,0,protein,0
